样本id,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,收率
65,300,,405.0,700,6.0,18.0,,,7.0,100,8.0,105,0.2,9.0,106.0,10.0,107.0,0.2,300,0.5,50.0,9.0,5.0,11.333333333333334,70.0,11.833333333333334,75,1.1666666666666667,350.0,3.5,3.5,1.0,14.0,70,15.5,45.0,1.5,1.5,,800.0,0.15,400,0.902
1429,300,,405.0,700,3.5,24.0,,,5.0,100,6.0,102,0.2,7.0,102.0,8.0,103.0,0.2,300,1.0,50.0,10.0,5.0,12.0,70.0,12.5,78,1.0,300.0,3.5,3.5,1.5,20.5,60,23.0,40.0,2.0,2.0,,800.0,0.15,400,0.879
1368,300,,405.0,700,14.0,30.0,,,16.0,102,17.0,103,0.2,18.0,104.0,19.0,105.0,0.2,200,1.0,50.0,9.0,5.0,20.0,80.0,21.0,73,1.0,320.0,3.5,3.5,1.0,23.0,80,1.0,45.0,4.0,,,1200.0,0.15,440,0.93
1899,300,,405.0,700,6.0,29.0,,,8.0,102,9.0,103,0.2,10.0,104.0,11.0,105.0,0.2,200,1.0,50.0,9.0,5.0,12.0,80.0,13.0,73,1.0,320.0,3.5,3.5,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.8909999999999999
1708,300,,405.0,700,14.0,29.0,,,16.0,102,17.0,103,0.2,18.0,104.0,19.0,105.0,0.2,200,1.0,50.0,9.0,5.0,20.0,78.0,21.0,73,1.0,320.0,3.5,3.5,1.0,23.0,80,6.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.9470000000000001
417,300,,405.0,700,18.0,25.0,,,20.0,100,21.0,102,0.2,22.0,104.0,23.0,106.0,0.2,100,0.5,50.0,9.0,5.0,0.0,80.0,0.5,78,1.0,280.0,3.5,3.5,1.0,2.5,65,5.0,45.0,1.5,1.5,,800.0,0.15,400,0.902
1326,300,,405.0,700,9.666666666666666,30.0,,,11.0,100,12.25,102,0.2,13.25,105.0,14.25,106.0,0.2,200,1.75,50.0,9.0,5.0,16.0,80.0,16.5,73,1.25,320.0,3.5,3.5,0.75,18.0,80,19.5,45.0,4.0,,,1200.0,0.15,440,0.93
1165,300,,405.0,700,22.0,17.0,,,23.5,100,0.5,103,0.2,1.5,104.0,2.5,104.0,0.2,200,1.0,50.0,9.0,5.0,3.8333333333333335,79.0,4.833333333333333,70,1.0,370.0,3.5,3.5,1.0,7.0,70,9.5,46.0,1.0,1.0,1.0,1200.0,0.15,420,0.935
978,300,,405.0,700,7.0,27.0,,,9.5,100,10.5,106,0.2,11.5,102.0,12.5,102.0,0.2,300,0.5,30.0,10.0,5.0,13.5,70.0,14.0,76,1.0,280.0,3.5,3.5,1.0,17.0,60,19.0,45.0,1.6666666666666667,2.333333333333332,,800.0,0.15,418,0.924
206,300,,405.0,700,6.0,30.0,,,8.0,101,9.0,103,0.2,10.0,104.0,11.0,105.0,0.2,200,1.0,50.0,9.0,5.0,12.0,80.0,13.0,73,1.0,320.0,3.5,3.5,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.9129999999999999
329,300,,405.0,700,21.5,21.0,22.0,73.0,0.0,100,1.0,102,0.2,2.0,103.0,3.0,104.0,0.2,300,0.5,50.0,9.0,5.0,6.5,70.0,7.0,75,0.5,330.0,3.5,3.5,1.5,18.0,50,23.0,45.0,1.5,1.5,,800.0,0.15,400,0.902
809,300,,405.0,700,6.0,27.0,,,8.0,102,9.0,103,0.2,10.0,104.0,11.0,105.0,0.2,200,1.0,50.0,9.0,5.0,12.0,80.0,13.0,73,1.0,320.0,3.5,3.5,1.0,15.0,80,17.0,45.0,4.0,,,1200.0,0.15,440,0.943
487,300,,405.0,700,14.0,34.0,,,15.5,100,16.5,102,0.2,17.5,103.0,18.5,103.0,0.2,200,1.5,50.0,9.0,5.0,20.0,70.0,20.5,78,1.0,300.0,3.5,3.5,1.0,5.0,65,8.0,45.0,1.5,1.5,,800.0,0.15,400,0.8909999999999999
1231,300,,405.0,700,22.0,29.0,,,0.0,101,1.0,103,0.2,2.0,104.0,3.0,105.0,0.2,200,1.0,50.0,9.0,5.0,4.0,80.0,5.0,73,1.0,320.0,3.5,3.5,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,0.15,420,0.971
1727,300,,405.0,700,6.0,28.0,,,8.0,101,9.0,102,0.2,10.0,104.0,11.0,105.0,0.2,200,1.0,50.0,9.0,5.0,12.0,79.0,13.0,74,1.0,320.0,3.5,3.5,1.0,15.0,78,17.0,45.0,1.5,1.5,1.0,1200.0,0.15,420,0.971
1211,300,,405.0,700,22.0,29.0,,,0.0,101,1.0,103,0.2,2.0,104.0,3.0,105.0,0.2,200,1.0,50.0,9.0,5.0,4.0,80.0,5.0,73,1.0,320.0,3.5,3.5,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,0.15,420,0.983
529,300,,405.0,700,11.0,21.0,,,12.5,100,13.5,102,0.2,14.5,104.0,15.5,105.0,0.2,300,0.5,50.0,9.0,5.0,19.0,70.0,19.5,78,1.0,330.0,3.5,3.5,1.0,5.0,65,9.5,45.0,1.5,1.5,,800.0,0.15,420,0.9179999999999999
1916,300,,405.0,700,22.0,29.0,,,0.0,102,1.0,103,0.2,2.0,104.0,3.0,105.0,0.2,200,1.0,50.0,9.0,5.0,4.0,78.0,5.0,73,1.0,320.0,3.5,3.5,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,0.15,420,0.935
657,300,,405.0,700,14.0,30.0,,,16.0,101,17.0,102,0.2,18.0,104.0,19.0,106.0,0.2,200,1.0,50.0,9.0,5.0,20.0,78.0,21.0,73,1.0,320.0,3.5,3.5,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.9359999999999999
898,300,,405.0,700,15.5,38.0,15.666666666666666,80.0,17.0,100,18.0,102,0.2,19.5,103.0,20.5,103.0,0.2,300,0.5,50.0,9.0,5.0,1.0,70.0,1.5,75,0.5,370.0,3.5,3.5,2.0,13.5,52,16.5,30.0,1.5,1.5,,800.0,0.15,400,0.902
419,300,,405.0,700,9.0,21.0,,,11.0,100,12.0,102,0.2,13.0,104.0,14.0,106.0,0.2,100,0.5,50.0,9.0,5.0,15.5,80.0,16.0,78,1.0,300.0,3.5,3.5,1.0,18.0,60,20.0,45.0,1.5,1.0,,800.0,0.15,400,0.9129999999999999
1795,300,,405.0,700,22.0,29.0,,,0.0,101,1.0,103,0.2,2.0,104.0,3.0,105.0,0.2,200,1.0,50.0,9.0,5.0,4.0,78.0,5.0,73,1.0,320.0,3.5,3.5,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.9129999999999999
859,300,125.0,,980,3.5,21.0,,,5.0,100,6.0,102,0.2,7.0,103.0,8.0,104.0,0.2,300,0.5,40.0,10.0,5.0,12.0,70.0,12.5,78,1.0,300.0,3.5,3.5,1.5,21.5,60,3.0,40.0,1.5,1.5,,800.0,0.15,400,0.8909999999999999
1525,300,,405.0,700,11.333333333333334,80.0,,,12.5,100,13.5,103,0.2,14.5,103.0,15.5,104.0,0.2,300,0.5,50.0,9.0,5.0,17.5,75.0,18.0,70,0.5,350.0,3.5,3.5,2.0,4.5,65,7.0,45.0,1.5,1.5,,800.0,0.15,400,0.902
360,300,,405.0,700,18.0,38.0,18.166666666666668,80.0,19.833333333333332,100,20.833333333333332,104,0.2,21.833333333333332,103.0,22.833333333333332,102.0,0.2,300,0.5,50.0,10.0,5.0,0.0,70.0,0.5,75,0.5,370.0,3.5,3.5,2.0,18.5,40,20.5,30.0,1.5,1.5,,800.0,0.15,400,0.9470000000000001
1597,300,,405.0,700,1.0,39.0,,,2.5,100,3.5,103,0.2,4.5,102.0,5.5,105.0,0.2,200,0.5,40.0,10.0,5.0,7.0,70.0,7.5,77,1.0,300.0,3.5,3.5,1.5,15.5,60,19.0,37.0,1.5,1.5,,800.0,0.15,420,0.9470000000000001
268,300,,405.0,700,6.0,29.0,,,8.0,102,9.0,103,0.2,10.0,104.0,11.0,105.0,0.2,200,1.0,50.0,9.0,5.0,12.0,80.0,13.0,73,1.0,320.0,3.5,3.5,1.0,15.0,80,17.0,45.0,4.0,,,1200.0,0.15,440,0.93
845,300,125.0,,980,15.0,21.0,,,16.0,100,17.5,101,0.2,18.5,103.0,19.5,105.0,0.2,300,0.5,40.0,10.0,5.0,22.666666666666668,70.0,23.0,78,1.0,300.0,3.5,3.5,1.5,8.5,60,11.0,40.0,1.5,1.5,,800.0,0.15,400,0.8909999999999999
1377,300,,405.0,700,14.0,30.0,,,16.0,102,17.0,103,0.2,18.0,104.0,19.0,105.0,0.2,200,1.0,50.0,9.0,5.0,20.0,80.0,21.0,73,1.0,320.0,3.5,3.5,1.0,23.0,80,1.0,45.0,4.0,,,1200.0,0.15,440,0.93
880,300,,405.0,700,12.5,21.0,13.0,73.0,15.0,100,16.0,102,0.2,17.0,103.0,18.0,104.0,0.2,300,0.5,50.0,9.0,5.0,21.0,70.0,21.5,75,0.5,300.0,3.5,3.5,1.0,5.5,50,12.0,35.0,1.5,1.5,,800.0,0.15,400,0.902
591,300,,405.0,700,6.5,22.0,,,7.5,101,8.5,103,0.2,9.5,105.0,10.5,107.0,0.2,200,1.0,50.0,9.0,5.0,11.5,90.0,12.0,78,1.0,330.0,3.5,3.5,1.0,14.0,65,15.0,45.0,1.0,1.0,,800.0,0.15,400,0.8909999999999999
726,300,,405.0,700,6.0,29.0,,,8.0,103,9.0,104,0.2,10.0,105.0,11.0,106.0,0.2,200,1.0,50.0,9.0,5.0,12.0,80.0,13.0,73,1.0,320.0,3.5,3.5,1.0,15.0,80,17.0,45.0,4.0,,,1200.0,0.15,440,0.93
827,300,,405.0,700,6.0,80.0,,,8.0,100,9.0,102,0.2,10.0,103.0,11.0,104.0,0.2,200,1.0,50.0,9.0,5.0,12.0,80.0,13.0,73,1.0,320.0,3.5,3.5,1.0,15.0,80,17.0,45.0,4.0,,,1200.0,0.15,440,0.93
993,300,,405.0,700,18.0,22.0,,,19.0,100,20.0,104,0.2,21.0,106.0,22.0,107.0,0.2,200,0.5,50.0,9.0,5.0,23.0,70.0,23.5,75,1.0,300.0,3.5,3.5,1.0,1.5,68,3.5,47.0,1.3333333333333333,1.4166666666666667,,800.0,0.15,420,0.935
1482,300,,405.0,700,13.5,30.0,13.75,80.0,15.0,100,16.0,103,0.2,17.0,102.0,18.0,104.0,0.2,300,0.5,50.0,9.0,5.0,20.0,70.0,20.5,75,0.5,350.0,3.5,3.5,1.0,7.5,60,10.0,45.0,1.5,1.5,,800.0,0.15,390,0.89
473,300,,405.0,700,1.0,21.0,,,2.5,100,3.5,102,0.2,4.5,104.0,5.5,105.0,0.2,200,0.5,50.0,9.0,5.0,6.5,70.0,7.0,78,1.0,290.0,3.5,3.5,1.5,14.5,60,19.0,38.0,1.5,1.5,,800.0,0.15,400,0.902
1624,300,,405.0,700,16.5,21.0,,,18.0,100,19.0,102,0.2,20.0,104.0,21.0,105.0,0.2,300,1.0,50.0,9.0,5.0,23.0,70.0,23.5,78,1.0,340.0,3.5,3.5,1.5,7.5,65,10.5,50.0,1.5,1.0,,800.0,0.15,420,0.935
132,300,,405.0,700,6.0,29.0,,,8.0,102,9.0,103,0.2,10.0,105.0,11.0,104.0,0.2,200,1.0,50.0,9.0,5.0,12.0,79.0,13.0,76,1.0,320.0,3.5,3.5,1.0,15.0,74,17.0,45.0,2.5,2.0,1.0,1200.0,0.15,400,0.925
16,300,,405.0,700,7.0,24.0,,,8.0,100,9.0,102,0.2,10.0,103.0,11.0,104.0,0.2,300,0.5,40.0,9.0,5.0,16.5,70.0,17.0,78,1.5,310.0,3.5,3.5,1.5,2.0,65,8.0,40.0,1.5,1.5,,800.0,0.15,420,0.9229999999999999
440,300,,405.0,700,4.0,21.0,,,5.0,100,6.0,102,0.2,7.0,104.0,8.0,106.0,0.2,100,0.5,70.0,9.0,5.0,8.5,80.0,9.0,78,1.0,290.0,3.5,3.5,1.0,11.0,65,13.0,45.0,1.5,1.0,,800.0,0.15,400,0.879
1970,300,,405.0,700,6.0,30.0,,,8.0,102,9.0,103,0.2,10.0,104.0,11.0,105.0,0.2,200,1.0,50.0,9.0,5.0,12.0,80.0,13.0,73,1.0,320.0,3.5,3.5,1.0,15.0,80,17.0,45.0,1.5,1.0,1.0,1200.0,0.15,440,0.943
1030,300,,405.0,700,1.0,21.0,,,2.5,100,3.5,102,0.2,4.5,104.0,5.5,105.0,0.2,200,0.5,50.0,9.0,5.0,7.0,70.0,7.5,78,1.0,300.0,3.5,3.5,1.0,14.5,65,17.5,45.0,1.5,1.5,,800.0,0.15,400,0.902
1882,300,,405.0,700,6.0,29.0,,,8.0,102,9.0,103,0.2,10.0,104.0,11.0,105.0,0.2,200,1.0,50.0,9.0,5.0,12.0,80.0,13.0,73,1.0,320.0,3.5,3.5,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,0.15,420,0.935
477,300,,405.0,700,14.0,21.0,,,15.5,100,16.5,102,0.2,17.5,104.0,18.5,105.0,0.2,200,0.5,40.0,9.0,5.0,20.0,70.0,20.5,78,1.0,290.0,3.5,3.5,1.0,5.0,65,7.0,40.0,1.5,1.5,,800.0,0.15,400,0.902
1027,300,,405.0,700,,34.0,,,22.5,100,23.5,103,0.2,0.5,104.0,1.1666666666666667,105.0,0.2,200,0.5,50.0,9.0,5.0,3.0,70.0,3.5,75,1.0,290.0,3.5,3.5,1.5,7.0,65,8.0,40.0,1.0,1.5,,800.0,0.15,400,0.8909999999999999
1745,300,,405.0,700,6.0,29.0,,,8.0,102,9.0,103,0.2,10.0,105.0,11.0,107.0,0.2,200,1.0,50.0,9.0,5.0,12.0,79.0,13.0,72,1.0,320.0,3.5,3.5,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,0.15,420,0.983
905,300,,405.0,700,12.5,38.0,12.666666666666666,80.0,14.0,100,15.0,103,0.2,16.0,103.0,17.0,102.0,0.2,300,0.5,50.0,9.0,5.0,21.0,70.0,21.0,75,0.5,370.0,3.5,3.5,1.5,6.0,50,10.5,38.0,1.5,1.5,,800.0,0.15,400,0.902
1272,300,,405.0,700,6.0,29.0,,,8.0,101,9.0,103,0.2,10.0,104.0,11.0,105.0,0.2,200,1.0,50.0,9.0,5.0,12.0,80.0,13.0,73,1.0,320.0,3.5,3.5,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.9359999999999999
729,300,,405.0,700,6.0,27.0,,,8.0,100,9.0,103,0.2,10.0,104.0,11.0,105.0,0.2,200,1.0,50.0,9.0,5.0,12.0,80.0,13.0,73,1.0,320.0,3.5,3.5,1.0,15.0,80,17.0,45.0,4.0,,,1200.0,0.15,440,0.9420000000000001
854,300,125.0,,980,5.0,24.0,,,7.0,100,8.0,102,0.2,9.0,103.0,10.0,104.0,0.2,300,0.5,30.0,9.0,5.0,12.5,70.0,13.0,78,1.0,300.0,3.5,3.5,1.5,21.0,60,23.0,40.0,1.5,1.5,,800.0,0.15,400,0.902
1555,300,,405.0,700,6.5,21.0,7.0,73.0,8.5,100,9.5,102,0.2,10.5,103.0,11.5,102.0,0.2,300,0.5,50.0,9.0,5.0,15.5,75.0,16.0,70,0.5,350.0,3.5,3.5,2.0,3.5,65,8.0,45.0,1.0,1.5,,800.0,0.15,400,0.8909999999999999
1580,300,,405.0,700,10.0,21.0,,,11.0,100,12.0,104,0.2,13.0,105.0,14.0,106.0,0.2,300,0.5,50.0,9.0,5.0,15.0,70.0,15.5,74,1.0,350.0,3.5,3.5,1.0,17.5,70,19.5,45.0,1.3333333333333333,1.3333333333333333,,800.0,0.15,400,0.902
694,300,,405.0,700,11.0,29.0,,,13.0,102,14.0,103,0.2,15.0,104.0,16.0,105.0,0.2,200,1.0,50.0,9.0,5.0,17.0,80.0,18.0,73,1.0,320.0,3.5,3.5,1.0,20.0,80,22.0,45.0,1.0,2.0,1.0,1200.0,0.15,400,0.925
915,300,,405.0,700,14.833333333333334,30.0,15.166666666666666,80.0,16.5,100,17.5,103,0.2,18.5,103.0,19.5,103.0,0.2,300,0.5,50.0,9.0,5.0,20.0,70.0,20.5,75,0.5,350.0,3.5,3.5,2.0,23.0,65,1.0,45.0,1.5,1.5,,800.0,0.15,400,0.8909999999999999
1679,300,,405.0,700,22.0,29.0,,,0.0,101,1.0,103,0.2,2.0,105.0,3.0,106.0,0.2,200,1.0,50.0,9.0,5.0,4.0,80.0,5.0,74,1.0,310.0,3.5,3.5,1.0,7.0,70,9.0,45.0,1.5,1.0,1.0,1200.0,0.15,400,0.902
1310,300,,405.0,700,21.0,29.0,,,23.0,102,0.0,103,0.2,1.0,104.0,2.0,105.0,0.2,200,1.0,50.0,9.0,5.0,3.0,80.0,4.0,73,1.0,320.0,3.5,3.5,1.0,6.0,80,8.0,45.0,4.0,,,1200.0,0.15,440,0.943
704,300,,405.0,700,22.0,30.0,,,0.0,102,1.0,102,0.2,2.0,103.0,3.0,105.0,0.2,200,1.0,50.0,9.0,5.0,4.0,78.0,5.0,76,1.0,320.0,3.5,3.5,1.0,7.0,70,9.0,45.0,1.5,1.5,1.0,1200.0,0.15,420,0.941
104,300,,405.0,700,4.0,29.0,,,6.0,102,7.0,103,0.2,8.0,104.0,9.0,105.0,0.2,200,1.0,50.0,9.0,5.0,10.0,79.0,11.0,72,1.0,320.0,3.5,3.5,1.0,13.0,80,15.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.902
1425,300,,405.0,700,13.0,23.0,,,14.5,100,15.5,104,0.2,16.5,105.0,17.5,105.0,0.2,300,0.5,50.0,9.0,5.0,22.5,70.0,23.0,78,1.0,300.0,3.5,3.5,1.5,7.5,60,10.5,40.0,1.5,1.5,,800.0,0.15,400,0.902
61,300,,405.0,700,10.0,18.0,,,11.0,100,12.0,106,0.2,13.0,106.0,14.0,105.0,0.2,300,0.5,50.0,9.0,5.0,15.333333333333334,70.0,15.833333333333334,75,1.1666666666666667,350.0,3.5,3.5,1.0,18.0,70,19.5,45.0,1.5,1.5,,800.0,0.15,400,0.902
785,300,,405.0,700,6.0,30.0,,,8.0,102,9.0,104,0.2,10.0,104.0,11.0,105.0,0.2,200,1.0,50.0,9.0,5.0,12.0,80.0,13.0,73,1.0,320.0,3.5,3.5,1.0,15.0,80,17.0,45.0,4.0,,,1200.0,0.15,440,0.955
1837,300,,405.0,700,14.0,29.0,,,16.0,102,17.0,103,0.2,18.0,104.0,19.0,105.0,0.2,200,1.0,50.0,9.0,5.0,20.0,78.0,21.0,73,1.0,320.0,3.5,3.5,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,0.15,420,0.971
970,300,,405.0,700,15.666666666666666,21.0,,,17.166666666666668,100,18.166666666666668,101,0.2,19.166666666666668,102.0,20.166666666666668,102.0,0.2,300,0.3333333333333333,30.0,10.0,5.0,21.0,70.0,22.5,75,1.0,300.0,3.5,3.5,1.0833333333333333,3.0,60,5.0,40.0,1.5,1.5,,800.0,0.15,400,0.879
1052,300,,405.0,700,16.5,24.0,,,18.0,100,19.0,101,0.2,20.0,103.0,21.0,103.0,0.2,300,0.5,50.0,9.0,5.0,22.5,70.0,23.0,78,1.0,360.0,3.5,3.5,1.0,6.0,65,9.0,45.0,3.5,1.5,,800.0,0.15,400,0.902
79,300,,405.0,700,6.0,29.0,,,8.0,102,9.0,103,0.2,10.0,104.0,11.0,105.0,0.2,200,1.0,50.0,9.0,5.0,12.0,80.0,13.0,73,1.0,320.0,3.5,3.5,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.879
1952,300,,405.0,700,6.0,29.0,,,8.0,102,9.0,103,0.2,10.0,104.0,11.0,105.0,0.2,200,1.0,50.0,9.0,5.0,12.0,80.0,13.0,73,1.0,320.0,3.5,3.5,1.0,15.0,80,17.0,45.0,4.0,,,1200.0,0.15,440,0.93
392,300,,405.0,700,6.0,22.0,,,7.0,100,8.0,104,0.2,9.0,106.0,10.0,107.0,0.2,200,0.5,50.0,10.0,5.0,11.0,70.0,11.5,76,1.0,,,,1.0,14.0,63,16.0,45.0,1.1666666666666667,1.3333333333333333,,800.0,0.15,420,0.9229999999999999
166,300,,405.0,700,6.0,29.0,,,8.0,102,9.0,102,0.2,10.0,104.0,11.0,105.0,0.2,200,1.0,50.0,9.0,5.0,12.0,79.0,13.0,75,1.0,1200.0,0.15,3.5,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.9359999999999999
1185,300,,405.0,700,6.0,29.0,,,8.0,101,9.0,103,0.2,10.0,104.0,11.0,105.0,0.2,200,1.0,50.0,9.0,5.0,12.0,78.0,13.0,75,1.0,320.0,3.5,3.5,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.9470000000000001
986,300,,405.0,700,14.0,20.0,,,15.0,100,16.0,103,0.2,17.0,105.0,18.0,107.0,0.2,300,0.5,50.0,9.0,5.0,19.0,70.0,19.5,78,1.0,300.0,3.5,3.5,1.0,21.5,68,23.5,45.0,1.5,1.3333333333333333,,800.0,0.15,420,0.9490000000000001
1392,300,,405.0,700,14.0,29.0,,,16.0,102,17.0,104,0.2,18.0,105.0,19.0,106.0,0.2,200,1.0,50.0,9.0,5.0,20.0,80.0,21.0,73,1.0,320.0,3.5,3.5,1.0,23.0,80,1.0,45.0,4.0,,,1200.0,0.15,440,0.93
1303,300,,405.0,700,14.0,28.0,,,16.0,102,17.0,103,0.2,18.0,104.0,19.0,105.0,0.2,200,1.0,50.0,9.0,5.0,20.0,80.0,21.0,73,1.0,320.0,3.5,3.5,1.0,23.0,80,1.0,45.0,4.0,,,1200.0,0.15,460,0.985
908,300,,405.0,700,15.0,40.0,15.25,80.0,16.5,100,17.5,103,0.2,18.5,102.0,19.5,102.0,0.2,300,0.5,50.0,10.0,5.0,1.5,70.0,2.0,75,0.5,370.0,3.5,3.5,2.0,13.5,45,17.0,28.0,1.5,1.5,,800.0,0.15,400,0.879
1206,300,,405.0,700,6.0,29.0,,,8.0,101,9.0,103,0.2,10.0,104.0,11.0,105.0,0.2,200,1.0,50.0,9.0,5.0,12.0,80.0,13.0,73,1.0,320.0,3.5,3.5,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.9359999999999999
350,300,,405.0,700,6.0,41.0,6.25,80.0,7.5,100,8.5,103,0.2,9.5,102.0,10.5,102.0,0.2,300,0.5,50.0,9.0,5.0,15.5,70.0,16.0,75,0.5,370.0,3.5,3.5,1.5,1.5,45,8.0,26.0,1.5,1.5,,800.0,0.15,400,0.8909999999999999
186,300,,405.0,700,14.0,29.0,,,16.0,102,17.0,103,0.2,18.0,104.0,19.0,105.0,0.2,200,1.0,50.0,9.0,5.0,20.0,80.0,21.0,72,1.0,300.0,3.5,3.5,1.0,23.0,79,1.0,45.0,1.5,1.5,1.0,1200.0,0.15,420,0.9590000000000001
1594,300,,405.0,700,18.0,20.0,,,19.0,100,20.0,106,0.2,21.0,106.0,22.0,107.0,0.2,300,0.5,50.0,9.0,5.0,23.0,70.0,23.5,74,1.0,350.0,3.5,3.5,1.0,1.5,69,3.5,45.0,1.3333333333333333,1.3333333333333333,,900.0,0.15,420,0.935
372,300,,405.0,700,15.5,38.0,15.666666666666666,80.0,17.0,100,18.0,103,0.2,19.0,102.0,20.0,103.0,0.2,300,0.5,50.0,10.0,5.0,0.5,70.0,1.0,75,0.5,370.0,3.5,3.5,2.0,13.0,60,15.5,45.0,1.5,2.0,,800.0,0.15,420,0.935
118,300,,405.0,700,22.0,29.0,,,0.0,101,1.0,103,0.2,2.0,104.0,3.0,105.0,0.2,200,1.0,50.0,9.0,5.0,4.0,80.0,5.0,73,1.0,320.0,3.5,3.5,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.902
1570,300,,405.0,700,1.5,38.0,,,3.0,100,4.0,101,0.2,5.0,103.0,6.0,103.0,0.2,200,0.5,50.0,10.0,5.0,7.5,70.0,7.5,77,1.0,290.0,3.5,3.5,1.0,14.0,65,17.0,45.0,1.5,1.5,,800.0,0.15,400,0.902
1115,300,,405.0,700,9.0,29.0,,,11.0,101,12.0,103,0.2,13.0,104.0,14.0,105.0,0.2,200,1.0,50.0,9.0,5.0,15.0,80.0,16.0,73,1.0,320.0,3.5,3.5,1.0,18.0,80,20.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.902
253,300,,405.0,700,6.0,27.0,,,8.0,102,9.0,103,0.2,10.0,104.0,11.0,105.0,0.2,200,1.0,50.0,9.0,5.0,12.0,80.0,13.0,73,1.0,320.0,3.5,3.5,1.0,15.0,80,17.0,45.0,4.0,,,1200.0,0.15,440,0.943
508,300,,405.0,700,1.0,24.0,,,2.5,100,3.5,101,0.2,4.5,101.0,5.5,103.0,0.2,300,0.5,50.0,10.0,5.0,7.0,70.0,7.5,78,1.0,350.0,3.5,3.5,1.0,16.5,65,15.0,45.0,1.5,1.5,,800.0,0.15,420,0.9470000000000001
1308,300,,405.0,700,6.0,28.0,,,8.0,103,9.0,103,0.2,10.0,104.0,11.0,105.0,0.2,200,1.0,50.0,9.0,5.0,12.0,80.0,13.0,73,1.0,320.0,3.5,3.5,1.0,15.0,80,17.0,45.0,4.0,,,1200.0,0.15,440,0.93
396,300,,405.0,700,14.0,24.0,,,15.0,100,16.0,105,0.2,17.0,107.0,18.0,107.0,0.2,300,0.5,50.0,9.0,5.0,19.0,70.0,19.5,77,1.0,320.0,3.5,3.5,1.0,22.0,67,0.0,45.0,1.1666666666666667,1.1666666666666667,,900.0,0.15,420,0.902
626,300,,405.0,700,22.0,29.0,,,0.0,101,1.0,103,0.2,2.0,104.0,3.0,105.0,0.2,200,1.0,50.0,9.0,5.0,4.0,80.0,5.0,73,1.0,320.0,3.5,3.5,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,0.15,420,0.983
696,300,,405.0,700,11.0,30.0,,,13.0,101,14.0,103,0.2,15.0,105.0,16.0,107.0,0.2,200,1.0,50.0,9.0,5.0,17.0,80.0,18.0,72,1.0,320.0,3.5,3.5,1.0,20.0,80,22.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.925
1512,300,,405.0,700,20.0,22.0,,,21.5,100,22.5,101,0.2,23.5,104.0,0.5,105.0,0.2,300,0.5,60.0,10.0,5.0,1.5,70.0,2.0,75,1.0,320.0,3.5,3.5,1.0,4.5,60,9.0,45.0,1.5,1.5,,800.0,0.15,400,0.902
762,300,,405.0,700,22.0,30.0,,,0.0,102,1.0,103,0.2,2.0,104.0,3.0,105.0,0.2,200,1.0,50.0,9.0,5.0,4.0,80.0,5.0,73,1.0,320.0,3.5,3.5,1.0,7.0,80,9.0,45.0,3.0,,,1200.0,0.15,440,0.943
1102,300,,405.0,700,5.5,28.0,,,7.0,100,8.0,102,0.2,9.0,104.0,10.0,104.0,0.2,300,0.5,50.0,10.0,5.0,14.0,70.0,14.5,78,1.0,340.0,3.5,3.5,1.5,0.0,65,3.0,45.0,1.5,1.5,,800.0,0.15,440,0.961
264,300,,405.0,700,21.0,30.0,,,23.0,102,0.0,103,0.2,1.0,104.0,2.0,105.0,0.2,200,1.0,50.0,9.0,5.0,3.0,80.0,4.0,73,1.0,320.0,3.5,3.5,1.0,6.0,80,8.0,45.0,4.0,,,1200.0,0.15,440,0.93
